,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Region Cluster,Avg Monthly Spend,Total Services Subscribed,Recurring Payment,Auto-Pay,Upsell Potential,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Paperless Billing_Yes,Churn_Probability
4779,35.858054,-119.305858,17,94.8,1563.9,0,49,4831,,3,91.99411764705883,4,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.13644028761158838
4780,36.301689,-119.018233,29,45.9,1332.4,0,37,5074,,3,45.9448275862069,2,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.05431757098124967
4781,36.29878,-119.201028,63,102.6,6296.75,0,29,4004,,3,99.9484126984127,5,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09387629636507619
4782,34.827662,-118.999073,59,61.35,3645.5,0,27,6250,,1,61.78813559322034,3,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02471518894000897
4783,35.735694,-118.738483,3,57.55,161.45,0,47,4099,,3,53.81666666666666,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1264754635921749
4784,36.29223,-119.622676,8,29.25,226.95,0,29,2038,,3,28.36875,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13649687403203248
4785,36.385818,-119.224243,68,19.6,1441.65,0,68,6161,,3,21.20073529411765,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012002960421200103
4786,35.852892,-118.397782,68,111.75,7511.3,0,77,4967,,3,110.46029411764707,7,1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06311446905151613
4787,35.996923,-120.000951,52,106.5,5621.85,0,57,4499,,3,108.11250000000001,6,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.15943066065728964
4788,35.607875,-118.466318,72,107.7,7919.8,0,55,4351,,3,109.99722222222222,7,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.004184665908803839
4789,35.245035,-118.905553,32,19.3,593.2,0,66,5817,,3,18.5375,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02996501037948406
4790,36.444232,-119.718285,72,20.05,1423.65,0,76,4747,,3,19.772916666666667,1,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012672979797979798
4791,34.845861,-118.885163,1,69.95,69.95,0,62,5133,,1,69.95,1,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12907497373630863
4792,36.462671,-118.997291,42,63.7,2763.35,0,55,3764,,3,65.79404761904762,4,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008700947579344595
4793,36.205465,-119.085807,45,50.9,2298.55,0,71,5274,,3,51.07888888888889,2,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28005375933339
4794,35.637715,-119.893068,43,60.4,2640.55,0,61,2725,,3,61.40813953488372,5,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.033536363636363635
4795,35.666886,-119.186717,37,79.25,2911.8,0,74,2322,,3,78.6972972972973,6,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.30308795596949767
4796,34.956577,-119.750142,63,110.1,6705.7,0,26,6216,,3,106.43968253968254,7,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.05953882296146152
4797,35.676978,-118.101378,3,90.7,237.65,0,69,3953,,1,79.21666666666667,3,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6793601134578894
4798,35.957019,-119.330928,66,25.3,1672.35,0,46,5617,,3,25.33863636363636,2,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4799,35.861928,-118.636698,8,85.2,695.75,0,53,2565,,3,86.96875,3,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1797413383265932
4800,35.809921,-119.127437,71,24.35,1654.6,0,60,4155,,3,23.304225352112674,2,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0025
4801,35.490705,-119.286833,72,25.1,1857.85,0,67,5611,,3,25.803472222222222,2,1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4802,36.245926,-118.693138,16,54.55,825.1,0,34,3324,,3,51.56875,3,1,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06400058922023885
4803,36.175255,-119.813805,66,96.6,6424.25,0,69,4454,,3,97.33712121212122,6,0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19620700940291463
4804,35.184837,-119.402525,51,81.15,4126.2,0,56,4549,,3,80.90588235294118,7,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.02993013507357574
4805,35.939068,-119.043666,8,38.5,330.8,0,22,4194,,3,41.35,2,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07216525895348891
4806,36.413433,-118.854708,14,92.9,1337.45,0,38,4296,,3,95.53214285714286,3,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1409716804753735
4807,36.185471,-119.375243,70,84.7,5991.05,0,45,4180,,3,85.58642857142857,7,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.025133475359247634
4808,35.316263,-119.402559,70,66.0,4891.5,0,72,5265,,3,69.87857142857143,5,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09122868479819729
4809,35.55647,-118.244914,24,20.75,487.05,0,43,4117,,1,20.29375,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0018081742025168276
4810,35.690535,-118.552784,69,61.45,4131.2,0,51,4162,,3,59.87246376811594,3,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.030644068282296363
4811,36.464635,-119.094348,42,54.5,2301.15,0,57,3449,,3,54.78928571428572,3,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004120454164571812
4812,36.391777,-119.372842,39,99.75,4036.0,0,58,3860,,3,103.48717948717949,5,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.149329872426005
4813,36.37559,-119.211689,45,109.75,4900.65,0,38,4221,,3,108.90333333333332,7,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.013864148407285054
4814,35.383937,-119.020428,72,80.85,5727.45,0,51,6067,,3,79.54791666666667,7,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.008789628953033214
4815,35.339796,-119.023552,38,20.3,743.05,0,59,5919,,3,19.553947368421053,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.002717265111607737
4816,35.391733,-118.984109,72,67.8,4804.65,0,74,5242,,3,66.73124999999999,6,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0249322300752886
4817,35.280113,-118.962329,72,19.8,1414.65,0,29,5027,,3,19.647916666666667,1,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0005128205128205128
4818,35.559617,-118.925185,55,25.7,1443.65,0,79,6228,,3,26.24818181818182,2,1,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.005416666666666666
4819,35.342891,-119.064803,51,56.15,2898.95,0,48,4132,,3,56.84215686274509,4,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.037644558364688316
4820,35.16207,-119.194488,63,86.7,5309.5,0,74,5841,,3,84.27777777777777,7,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.06021760820916145
4821,35.392599,-119.245341,1,20.4,20.4,0,21,2152,,3,20.4,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06971042429447279
4822,35.140938,-119.051348,23,19.65,451.55,0,78,4896,,3,19.632608695652173,1,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03329972527472527
4823,35.279984,-120.824288,2,54.35,117.05,0,71,4916,,3,58.525,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7867207775357247
4824,35.236549,-120.727344,52,108.1,5839.3,0,69,4251,,3,112.29423076923078,7,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20026460334594656
4825,35.176236,-120.483243,36,54.45,1893.5,0,56,4462,,3,52.59722222222222,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303904469355552
4826,35.453912,-120.69461,1,45.35,45.35,0,23,3980,,3,45.35,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10579406643418637
4827,35.186644,-120.728305,28,59.0,1654.45,0,67,4891,,3,59.0875,4,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548585954482223
4828,35.842889,-121.004862,7,69.45,477.05,0,54,3334,,3,68.15,5,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.044195484254307776
4829,35.591387,-121.032256,72,64.95,4546.0,0,78,4049,,3,63.138888888888886,6,1,1,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.05015772705663011
4830,35.511833,-120.918713,10,18.85,163.2,0,62,5949,,3,16.32,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.032324221272830606
4831,35.480896,-120.469476,42,19.8,849.9,0,39,3575,,3,20.235714285714284,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0021769114701511542
4832,35.120833,-120.61843,7,25.05,189.95,0,63,4404,,3,27.135714285714283,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17985628134126813
4833,34.601055,-120.382917,72,114.3,8058.55,0,70,5879,,3,111.92430555555556,8,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.03897567466269248
4834,34.758699,-120.275839,63,109.2,7049.75,0,33,4273,,3,111.90079365079364,7,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03395851086373145
4835,34.70434,-120.02609,56,45.05,2560.1,0,37,5795,,3,45.716071428571425,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014499781186227642
4836,35.369553,-120.763864,5,51.0,286.8,0,52,2789,,3,57.36,2,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1507872407887196
4837,35.050345,-120.489599,72,110.45,7982.5,0,55,6030,,3,110.86805555555556,7,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.03081419959236725
4838,35.059695,-120.604741,68,84.65,5683.6,0,72,6404,,3,83.58235294117648,4,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3119080951881924
4839,35.634222,-120.728341,67,60.05,3994.05,0,21,6148,,3,59.61268656716418,4,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004647257283480194
4840,35.165668,-120.655842,8,44.65,369.15,0,63,5724,,3,46.14375,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08700995781487773
4841,35.996008,-120.85305,52,93.25,4631.7,0,56,4740,,3,89.07115384615385,5,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0027492227837352945
4842,35.886767,-120.608661,18,20.25,401.95,0,40,2429,,3,22.330555555555556,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.005333333333333333
4843,35.746484,-121.223355,59,25.45,1534.05,0,30,4746,,3,26.000847457627117,2,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4844,35.303926,-120.256567,60,20.6,1093.0,0,35,4192,,3,18.216666666666665,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.006280899859943977
4845,34.943523,-120.256729,7,94.1,701.3,0,22,5259,,3,100.18571428571428,4,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.12201324365342382
4846,34.818227,-120.418784,59,34.8,1980.3,0,23,6300,,3,33.56440677966101,2,0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00595841433112407
4847,34.95934,-120.490081,46,60.75,2893.4,0,36,2694,,3,62.9,5,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.07810764195030251
4848,34.630356,-120.032564,5,51.35,262.3,0,28,2893,,3,52.46,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12074492545764472
4849,35.634488,-120.293534,59,64.05,3886.85,0,49,6306,,3,65.87881355932203,5,1,1,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.023774461423662095
4850,34.624399,-120.137875,70,84.8,5917.55,0,32,4032,,3,84.53642857142857,7,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.020306479148621187
4851,35.097323,-118.171288,44,50.15,2139.1,0,42,5790,,1,48.61590909090909,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09278194335022702
4852,35.151491,-117.927597,64,94.6,5948.7,0,26,5038,,1,92.9484375,5,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04103572081862488
4853,34.501452,-118.207862,58,59.75,3624.35,0,21,4678,,1,62.48879310344827,5,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.01315661209799141
4854,37.653947,-118.231443,46,100.25,4753.85,0,59,5453,,3,103.3445652173913,5,0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11719984801368576
4855,37.245505,-118.062943,58,98.9,5780.7,0,21,4993,,3,99.66724137931034,5,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.09050287522028318
4856,37.04584,-118.397236,72,97.7,6869.7,0,75,5406,,3,95.4125,5,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4703208449704776
4857,38.184583,-119.286558,11,60.25,662.95,0,23,5296,,3,60.26818181818182,4,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03499372537023733
4858,35.358953,-118.527064,34,56.25,1765.95,0,32,5597,,1,51.93970588235294,4,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.09706878452030067
4859,36.319181,-117.593053,54,46.2,2431.95,0,26,6143,,3,45.036111111111104,3,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01778728326054044
4860,36.869584,-118.189241,72,24.9,1859.2,0,67,5192,,3,25.822222222222223,2,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.005333333333333333
4861,37.730269,-119.055813,54,63.35,3409.1,0,72,4232,,3,63.13148148148148,4,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09911464331977586
4862,36.560498,-117.962461,14,50.1,709.5,0,25,2331,,3,50.67857142857143,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024837393093512655
4863,34.727529,-118.153098,1,50.15,50.15,0,30,4421,,1,50.15,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08184490341822945
4864,34.741406,-118.38111,56,64.65,3665.55,0,70,4656,,1,65.45625,5,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05286221163564294
4865,37.890145,-119.184087,68,79.6,5515.8,0,39,5601,,3,81.11470588235295,6,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.02224491531526649
4866,34.505273,-117.955054,14,19.5,272.0,0,72,2993,,1,19.428571428571427,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.048829731379731386
4867,34.500091,-117.765862,68,99.55,6668.0,0,20,4319,,1,98.05882352941177,5,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.017216663782217697
4868,36.590415,-118.073839,55,74.0,4052.4,0,54,4958,,3,73.68,2,0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12491784338529613
4869,37.550074,-118.837167,16,38.9,664.4,0,39,3300,,3,41.525,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1006541789830382
4870,36.296851,-117.865469,9,79.55,718.55,0,76,5811,,3,79.83888888888889,2,0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9063232605413074
4871,34.557711,-118.029441,53,46.3,2546.85,0,63,6245,,1,48.053773584905656,3,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11264581427869193
4872,34.445239,-117.894868,70,99.35,6944.5,0,53,4120,,1,99.20714285714286,6,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03251853306115998
4873,35.405722,-117.773354,14,95.8,1346.3,0,29,3471,,1,96.16428571428571,4,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.08864994202476353
4874,34.903052,-118.411251,10,78.15,765.15,0,26,3403,,1,76.515,3,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1415614685037931
4875,35.073777,-118.652112,29,26.1,692.55,0,70,2828,,1,23.88103448275862,2,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.019069875776397512
4876,36.991762,-119.242874,30,40.35,1187.05,0,25,5455,,3,39.568333333333335,2,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06359568219438717
